shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
937,24,41,4,4,1,6240,DB Schenker,Delivered,1430.4,249.6,BOAT2990768372,
938,113,130,14,4,1,3200,DHL Express,Delivered,4676.11,704.0,BOAT7999505473,
939,309,318,3,4,2,4448,Maersk Line,In Transit,962.19,186.82,BOAT5177296033,
940,428,441,2,4,5,3352,DHL Express,Delayed,512.88,150.84,BOAT7597746204,Port Congestion
941,362,393,1,6,3,1544,UPS Worldwide,Delayed,460.08,69.48,BOAT4836385864,Documentation Issue
942,578,593,14,5,1,1000,Kuehne+Nagel,Delivered,945.64,220.0,BOAT1127708899,
943,615,625,6,1,1,5792,C.H. Robinson,Delivered,910.21,249.06,BOAT4010765132,
944,12,40,10,5,5,408,DHL Express,Delivered,6038.69,1305.6,BOAT3625472662,
945,477,503,3,4,2,1856,Maersk Line,Delivered,715.53,77.95,BOAT9663350308,
946,316,336,2,1,1,4200,DHL Express,Delivered,927.43,189.0,BOAT7943672472,
947,329,344,9,1,2,4672,FedEx International,Delayed,1610.59,233.6,BOAT4505814560,Address Exception
948,528,552,3,1,1,3000,Kuehne+Nagel,Delivered,760.57,126.0,BOAT2476758920,
949,406,420,11,4,2,536,DHL Express,Delivered,957.87,1125.6,BOAT2388201928,
950,125,146,5,3,2,896,UPS Worldwide,In Transit,146.64,44.8,BOAT4770225440,
951,577,591,7,3,3,3208,CMA CGM,Delivered,814.31,192.48,BOAT2761905836,
952,57,76,5,4,5,832,C.H. Robinson,In Transit,130.38,41.6,BOAT2696282686,
953,460,484,11,6,2,3752,Maersk Line,In Transit,74238.21,7879.2,BOAT1092424154,
954,52,65,11,4,1,184,DHL Express,Delivered,1558.7,386.4,BOAT6508568505,
955,166,181,4,4,2,5296,C.H. Robinson,Delivered,1537.39,211.84,BOAT1959613494,
956,387,402,9,4,2,288,XPO Logistics,Delivered,49.32,14.4,BOAT4249763456,
957,689,703,9,6,1,1712,Maersk Line,Delivered,520.0,85.6,BOAT2276218351,
958,682,687,11,6,1,536,DHL Express,Delivered,919.8,1125.6,BOAT1749724054,
959,365,392,7,6,5,576,CMA CGM,Delivered,41.89,34.56,BOAT9080556898,
960,497,507,7,4,5,192,DHL Express,Delivered,39.04,11.52,BOAT7162289438,
961,309,323,16,2,5,7976,UPS Worldwide,Delivered,3379.38,398.8,BOAT7131258088,
962,76,88,7,4,2,4712,DHL Express,Delivered,1261.77,282.72,BOAT4477864164,
963,14,29,11,4,2,192,DHL Express,Delivered,1284.79,403.2,BOAT7290634132,
964,325,332,12,4,4,3840,DB Schenker,In Transit,7814.94,1344.0,BOAT8648515028,
965,30,43,13,1,1,352,C.H. Robinson,Delivered,128.5,84.48,BOAT8701056513,
966,639,645,16,2,5,4416,DB Schenker,In Transit,1249.17,220.8,BOAT3148030941,
967,510,523,3,5,1,1328,UPS Worldwide,Delivered,480.96,55.78,BOAT4192583160,
968,424,452,1,4,4,5584,DB Schenker,Delivered,1447.75,251.28,BOAT2237634959,
969,653,683,3,6,4,5424,Maersk Line,Delayed,1611.13,227.81,BOAT9063243195,Port Congestion
970,73,78,1,6,4,5056,DHL Express,In Transit,875.87,227.52,BOAT8083051904,
971,612,625,4,3,2,4216,Maersk Line,Delivered,1149.85,168.64,BOAT4175591979,
972,365,380,15,5,2,728,C.H. Robinson,Delivered,50.04,32.76,BOAT7067964799,
973,423,430,12,5,2,4440,DB Schenker,Delivered,8128.97,1554.0,BOAT4384410932,
974,725,731,9,4,3,592,DHL Express,Delivered,129.84,29.6,BOAT7544298152,
975,595,605,2,5,3,2128,CMA CGM,Delivered,404.61,95.76,BOAT2599801636,
976,341,355,10,2,2,304,UPS Worldwide,Delivered,4084.21,972.8,BOAT4833976526,
977,167,182,1,3,1,7968,FedEx International,Delivered,2793.05,358.56,BOAT9934059297,
978,705,719,2,5,1,5584,FedEx International,Delivered,1100.69,251.28,BOAT6998996411,
979,126,141,10,4,5,5456,CMA CGM,Delayed,74467.84,17459.2,BOAT7226563601,Weather Disruption
980,220,226,15,6,2,224,CMA CGM,Delivered,10.99,10.08,BOAT5137934343,
981,98,107,12,2,2,6400,XPO Logistics,Delivered,10847.34,2240.0,BOAT2394731501,
982,400,414,1,4,5,1280,CMA CGM,In Transit,176.85,57.6,BOAT6431827873,
983,381,392,10,1,5,1544,CMA CGM,Delivered,18860.37,4940.8,BOAT1906479251,
984,649,669,12,2,2,4536,XPO Logistics,Delivered,9550.52,1587.6,BOAT7815300578,
985,462,483,12,2,5,4080,Maersk Line,Delivered,7389.66,1428.0,BOAT4993116811,
986,614,640,7,4,3,296,FedEx International,In Transit,76.69,17.76,BOAT2860350894,
987,360,388,4,6,5,3680,FedEx International,Delivered,1568.62,147.2,BOAT1778397395,
988,245,253,8,2,1,5744,Maersk Line,Delivered,1188.11,315.92,BOAT3108433617,
989,205,214,3,4,5,1360,XPO Logistics,Delivered,340.28,57.12,BOAT2726201919,
990,654,666,13,3,4,568,FedEx International,Delivered,142.7,136.32,BOAT8588902908,
991,139,150,15,1,5,200,XPO Logistics,Delivered,9.79,9.0,BOAT5952383721,
992,68,82,16,3,2,9240,XPO Logistics,Delivered,1806.15,462.0,BOAT2216886354,
993,674,689,4,4,2,4312,FedEx International,Delivered,870.57,172.48,BOAT5730727246,
994,35,47,4,4,5,4464,XPO Logistics,In Transit,672.58,178.56,BOAT5506679609,
995,139,151,8,3,5,696,UPS Worldwide,Delivered,254.21,38.28,BOAT5076534715,
996,644,663,6,1,3,2680,Kuehne+Nagel,Delivered,654.41,115.24,BOAT4946464678,
997,463,475,15,4,3,712,C.H. Robinson,Delivered,30.39,32.04,BOAT9874691344,
998,413,432,9,4,2,488,CMA CGM,Delivered,90.46,24.4,BOAT6635221604,
999,682,706,9,6,1,1592,CMA CGM,Delayed,321.98,79.6,BOAT7451358286,Mechanical Failure
1000,573,601,3,6,4,1808,Kuehne+Nagel,Delivered,483.1,75.94,BOAT9432314271,
1001,244,250,7,6,2,3456,DB Schenker,Delivered,1294.42,207.36,BOAT5262424485,
1002,187,209,6,4,5,3656,XPO Logistics,Delivered,1081.38,157.21,BOAT2678744236,
1003,306,312,5,2,1,504,C.H. Robinson,Delivered,48.41,25.2,BOAT9464784711,
1004,517,524,4,5,4,9448,Maersk Line,Delivered,2114.14,377.92,BOAT8037970962,
1005,12,32,2,6,5,6360,FedEx International,Delivered,1840.66,286.2,BOAT4664435238,
1006,336,342,3,4,3,3120,XPO Logistics,Delivered,413.35,131.04,BOAT7448781825,
1007,265,280,10,1,4,6320,CMA CGM,Delivered,167618.56,20224.0,BOAT8427270720,
1008,129,136,15,6,5,680,Maersk Line,Delivered,53.08,30.6,BOAT1408730607,
1009,661,670,15,1,2,1672,C.H. Robinson,Processing,548.74,75.24,BOAT1042088236,
1010,199,212,15,3,2,1704,Maersk Line,Delivered,440.82,76.68,BOAT7861108700,
1011,242,254,4,5,2,6240,Kuehne+Nagel,Delivered,1192.16,249.6,BOAT5827065385,
1012,335,362,5,1,4,272,Kuehne+Nagel,Delayed,61.25,13.6,BOAT4284366124,Documentation Issue
1013,649,667,1,6,1,5040,UPS Worldwide,Delivered,1074.82,226.8,BOAT3496056465,
1014,205,216,16,4,1,4304,FedEx International,Delivered,1177.99,215.2,BOAT9049898100,
1015,605,612,2,4,2,2608,C.H. Robinson,Delivered,643.59,117.36,BOAT9694236922,
1016,143,170,16,1,3,6064,DHL Express,Delivered,2808.4,303.2,BOAT9259299197,
1017,54,69,2,1,4,5768,Maersk Line,Delivered,2221.22,259.56,BOAT6742755829,
1018,352,361,10,6,2,3280,FedEx International,Delivered,70626.99,10496.0,BOAT5156743187,
1019,114,127,2,4,2,3960,DB Schenker,Delivered,1115.77,178.2,BOAT9949866418,
1020,84,92,9,4,2,5736,Kuehne+Nagel,Delivered,1033.43,286.8,BOAT7593518122,
1021,152,166,13,1,2,136,C.H. Robinson,Delivered,104.56,32.64,BOAT9812590467,
1022,338,346,15,5,5,896,FedEx International,In Transit,188.59,40.32,BOAT5001295455,
1023,418,432,1,1,1,3520,DHL Express,Delivered,1007.82,158.4,BOAT3529988745,
1024,597,610,11,1,1,2672,UPS Worldwide,Delivered,37629.04,5611.2,BOAT5343451432,
1025,507,530,11,4,2,552,Maersk Line,Delayed,2415.36,1159.2,BOAT1205760890,Port Congestion
1026,500,513,14,3,4,96,C.H. Robinson,Delivered,56.6,21.12,BOAT3967293615,
1027,321,339,6,2,3,328,CMA CGM,Delivered,43.86,14.1,BOAT1259116298,
1028,129,139,12,4,5,4352,CMA CGM,Delivered,6277.47,1523.2,BOAT8152051665,
1029,705,712,6,2,4,216,C.H. Robinson,Delivered,41.08,9.29,BOAT4622277156,
1030,559,576,16,6,3,4248,DHL Express,Delivered,1084.31,212.4,BOAT6903126892,
1031,365,388,15,2,3,3528,FedEx International,Delivered,1008.42,158.76,BOAT3617175654,
1032,241,249,9,1,3,3936,FedEx International,Delivered,1003.25,196.8,BOAT5812265208,
1033,156,174,10,6,4,3496,DB Schenker,Delivered,93943.47,11187.2,BOAT4365093339,
1034,184,206,4,1,2,3488,Maersk Line,In Transit,758.5,139.52,BOAT7556471253,
1035,360,384,2,5,2,3600,DHL Express,In Transit,1243.97,162.0,BOAT8998701237,
1036,55,60,4,3,1,4864,Maersk Line,Delivered,998.76,194.56,BOAT2946208840,
1037,210,225,1,5,2,5464,DB Schenker,Delivered,1532.76,245.88,BOAT7143730903,
1038,462,476,11,3,4,48,Maersk Line,Delivered,322.79,100.8,BOAT5720448825,
1039,228,259,11,2,3,5864,DB Schenker,Delayed,112804.09,12314.4,BOAT8019028805,Port Congestion
1040,501,518,1,4,1,2760,DHL Express,Delivered,817.53,124.2,BOAT2222731076,
1041,120,125,8,2,5,808,Maersk Line,Delivered,79.22,44.44,BOAT6291961095,
1042,41,60,8,4,3,280,DHL Express,Delivered,84.1,15.4,BOAT2604781187,
1043,192,209,13,2,4,552,UPS Worldwide,Delivered,174.55,132.48,BOAT5804823388,
1044,141,160,11,3,3,712,C.H. Robinson,Processing,3245.44,1495.2,BOAT6528427451,
1045,133,144,16,5,2,1672,FedEx International,Delivered,255.86,83.6,BOAT6016510862,
1046,508,514,4,1,2,4328,UPS Worldwide,Delivered,858.51,173.12,BOAT1306251421,
1047,479,484,4,5,2,4840,C.H. Robinson,Delivered,1009.22,193.6,BOAT9068673356,
1048,103,111,14,2,4,520,Maersk Line,In Transit,115.08,114.4,BOAT8144535257,
1049,504,520,12,4,5,1480,Maersk Line,Delivered,2698.08,518.0,BOAT1413208402,
1050,266,291,11,2,3,288,XPO Logistics,In Transit,1616.07,604.8,BOAT2849011145,
1051,702,726,3,2,5,2160,DB Schenker,In Transit,715.05,90.72,BOAT6140365572,
1052,115,141,3,6,4,5048,Kuehne+Nagel,Delivered,2328.19,212.02,BOAT5217442887,
1053,7,34,16,3,1,976,Kuehne+Nagel,Delivered,231.39,48.8,BOAT2718941787,
1054,119,136,8,2,1,4592,DHL Express,Delivered,2406.5,252.56,BOAT1343240671,
1055,312,326,1,5,3,7968,FedEx International,Delivered,2669.04,358.56,BOAT2234108998,
1056,541,561,5,4,1,144,Kuehne+Nagel,Processing,40.5,7.2,BOAT5634542047,
1057,19,25,8,1,1,472,XPO Logistics,Delivered,104.33,25.96,BOAT5625387611,
1058,229,242,12,2,3,2176,CMA CGM,Delivered,5331.48,761.6,BOAT1671242206,
1059,376,387,10,5,4,808,C.H. Robinson,Delivered,5866.26,2585.6,BOAT2909764516,
1060,609,630,15,2,4,3840,DB Schenker,Delivered,1632.78,172.8,BOAT1855542336,
1061,558,575,15,3,5,728,CMA CGM,Delivered,28.01,32.76,BOAT4875536069,
1062,13,22,11,3,2,5344,DHL Express,Delivered,77593.27,11222.4,BOAT8176151025,
1063,686,698,14,1,2,104,C.H. Robinson,Delivered,72.4,22.88,BOAT1943186918,
1064,592,615,8,5,2,3720,DB Schenker,Delayed,941.22,204.6,BOAT1842514670,Documentation Issue
1065,32,39,5,3,2,656,Maersk Line,Delivered,115.27,32.8,BOAT9792629208,
1066,169,180,9,3,2,4304,CMA CGM,Delivered,841.98,215.2,BOAT6942934005,
1067,206,225,2,2,2,3640,Kuehne+Nagel,Delivered,1429.51,163.8,BOAT7923148235,
1068,20,26,10,1,5,392,Kuehne+Nagel,Delivered,3875.59,1254.4,BOAT1216088136,
1069,141,161,2,2,2,10952,CMA CGM,Delivered,2139.7,492.84,BOAT8756937335,
1070,340,367,5,4,2,560,CMA CGM,In Transit,58.48,28.0,BOAT3212200885,
1071,558,563,2,5,1,5120,CMA CGM,Delivered,630.22,230.4,BOAT9555997352,
1072,444,455,2,2,1,5760,DHL Express,Delivered,1793.66,259.2,BOAT7911667640,
1073,312,332,4,5,5,1336,Kuehne+Nagel,Delivered,507.97,53.44,BOAT4418264014,
1074,712,720,1,1,1,7552,C.H. Robinson,Delivered,2120.67,339.84,BOAT9319298419,
1075,635,643,12,5,2,520,UPS Worldwide,Delivered,288.86,182.0,BOAT8181315119,
1076,35,41,8,3,5,680,CMA CGM,Delivered,88.67,37.4,BOAT1101729574,
1077,80,87,8,6,5,544,DB Schenker,Delivered,95.4,29.92,BOAT6304634496,
1078,695,704,3,6,2,11424,DHL Express,Delayed,2703.89,479.81,BOAT7521915101,Customs Clearance
1079,659,672,4,1,2,3736,FedEx International,Delivered,933.02,149.44,BOAT4424158369,
1080,679,713,9,6,2,2344,DB Schenker,Delayed,655.66,117.2,BOAT1624843807,Security Check
1081,249,267,9,1,2,2112,C.H. Robinson,Delivered,610.21,105.6,BOAT1885011996,
1082,62,75,6,5,4,3080,Maersk Line,Delivered,526.46,132.44,BOAT9751482280,
1083,429,441,6,3,2,5072,DB Schenker,Delivered,804.69,218.1,BOAT3059754475,
1084,24,41,9,3,2,5400,XPO Logistics,Delivered,1650.88,270.0,BOAT6987029270,
1085,240,265,14,3,2,3160,FedEx International,Delivered,4569.37,695.2,BOAT5966330145,
1086,269,283,1,4,2,2552,Kuehne+Nagel,In Transit,794.3,114.84,BOAT8723714666,
1087,248,260,1,4,2,1296,DB Schenker,In Transit,354.14,58.32,BOAT5651572517,
1088,63,77,10,4,2,4008,CMA CGM,Delivered,58900.96,12825.6,BOAT2300709166,
1089,374,380,6,1,4,4664,XPO Logistics,Delivered,1071.14,200.55,BOAT7651436194,
1090,309,324,1,3,3,1648,Maersk Line,Delivered,335.19,74.16,BOAT8403923319,
1091,201,215,13,5,1,760,DB Schenker,Delivered,196.02,182.4,BOAT1601324819,
1092,621,644,12,4,5,3376,C.H. Robinson,Delivered,10968.32,1181.6,BOAT5498206016,
1093,89,108,3,1,1,2272,FedEx International,Delayed,492.24,95.42,BOAT3860758169,Port Congestion
1094,256,268,7,3,5,304,Maersk Line,In Transit,76.73,18.24,BOAT8930578028,
1095,409,430,3,4,5,3832,C.H. Robinson,Delayed,823.23,160.94,BOAT6004895751,Carrier Capacity
1096,322,336,9,5,1,312,C.H. Robinson,Delivered,28.24,15.6,BOAT2127935855,
1097,586,600,12,3,2,648,Kuehne+Nagel,In Transit,787.11,226.8,BOAT1340754420,
1098,359,386,7,6,1,4968,FedEx International,In Transit,1708.67,298.08,BOAT4555343088,
1099,423,429,8,5,1,664,XPO Logistics,Delivered,143.43,36.52,BOAT4662342316,
1100,64,76,11,2,3,3536,Maersk Line,Delivered,50618.48,7425.6,BOAT2423829685,
1101,722,731,6,6,1,6160,DHL Express,Delivered,1824.58,264.88,BOAT2756682953,
1102,641,648,5,1,5,888,Maersk Line,In Transit,80.02,44.4,BOAT8096070859,
1103,705,723,2,2,1,4680,Kuehne+Nagel,Delivered,1379.49,210.6,BOAT1046583007,
1104,190,204,11,1,2,88,DHL Express,Delivered,628.03,184.8,BOAT6463206942,
1105,146,162,4,5,3,12696,XPO Logistics,Delivered,3042.18,507.84,BOAT5974707288,
1106,405,422,5,1,1,4624,UPS Worldwide,In Transit,1577.64,231.2,BOAT3966537140,
1107,571,591,10,1,1,248,UPS Worldwide,In Transit,3813.51,793.6,BOAT4629411352,
1108,120,149,12,6,2,5480,DHL Express,Delayed,17753.4,1918.0,BOAT7356537389,Documentation Issue
1109,5,24,16,4,2,6184,C.H. Robinson,Delivered,1410.17,309.2,BOAT5389648224,
1110,477,503,2,6,5,1344,XPO Logistics,Delivered,405.55,60.48,BOAT2797805081,
1111,373,393,2,5,1,1016,UPS Worldwide,Delivered,338.45,45.72,BOAT6683683048,
1112,203,218,8,2,1,848,DB Schenker,Delayed,264.55,46.64,BOAT1953471149,Carrier Capacity
1113,186,198,2,4,2,2808,DHL Express,In Transit,488.84,126.36,BOAT6338534455,
1114,82,94,11,5,3,184,DB Schenker,In Transit,1382.03,386.4,BOAT1110403304,
1115,584,600,8,5,2,2864,UPS Worldwide,Delivered,1283.76,157.52,BOAT4236659316,
1116,398,408,1,5,2,3440,DB Schenker,Delayed,663.09,154.8,BOAT3931950851,Mechanical Failure
1117,331,354,1,5,1,8056,C.H. Robinson,Delivered,1870.23,362.52,BOAT9325413290,
1118,205,221,5,4,1,560,Maersk Line,Delayed,51.73,28.0,BOAT7304528562,Address Exception
1119,371,381,16,5,2,2504,DHL Express,Delivered,890.18,125.2,BOAT3808911249,
1120,198,210,11,3,4,4696,Maersk Line,Delayed,52323.11,9861.6,BOAT2305567169,Mechanical Failure
1121,224,245,2,2,1,3824,DB Schenker,Delivered,1610.01,172.08,BOAT6051014556,
1122,557,576,1,4,3,3624,CMA CGM,Delayed,1255.05,163.08,BOAT8776357323,Address Exception
1123,561,582,9,2,1,480,XPO Logistics,Delivered,35.45,24.0,BOAT9816686408,
1124,98,111,7,2,2,4336,DHL Express,Delivered,2052.75,260.16,BOAT8406952661,
1125,13,26,5,6,5,440,Kuehne+Nagel,Delayed,49.57,22.0,BOAT2195248852,Address Exception
1126,226,249,3,1,3,6208,DB Schenker,Delivered,1579.96,260.74,BOAT1730700853,
1127,364,369,1,4,4,9648,DHL Express,Delivered,3065.97,434.16,BOAT3478695797,
1128,353,366,3,3,5,5680,UPS Worldwide,In Transit,793.86,238.56,BOAT5192807926,
1129,665,682,2,4,2,8368,Kuehne+Nagel,In Transit,3591.06,376.56,BOAT7781616937,
1130,147,157,10,5,5,800,CMA CGM,Delivered,4320.4,2560.0,BOAT5976225162,
1131,506,533,11,2,5,744,DB Schenker,Delivered,2610.56,1562.4,BOAT1571211299,
1132,50,64,8,4,4,776,FedEx International,Delivered,125.27,42.68,BOAT7521451329,
1133,691,701,12,1,5,544,Kuehne+Nagel,Delayed,180.25,190.4,BOAT2725589614,Customs Clearance
1134,451,460,13,6,2,408,C.H. Robinson,In Transit,144.34,97.92,BOAT6935978096,
1135,95,107,6,1,1,3304,Maersk Line,Delivered,632.6,142.07,BOAT2708508332,
1136,589,603,6,2,1,3928,C.H. Robinson,Delivered,1151.33,168.9,BOAT5858096947,
1137,363,387,7,5,3,5992,XPO Logistics,Delayed,2993.42,359.52,BOAT6376925696,Customs Clearance
1138,683,697,14,3,1,344,DHL Express,Delivered,64.55,75.68,BOAT3642149595,
1139,281,297,6,4,1,4216,Kuehne+Nagel,Delivered,1272.89,181.29,BOAT7628003354,
1140,51,64,9,2,3,544,UPS Worldwide,Delayed,34.65,27.2,BOAT6757448370,Documentation Issue
1141,726,731,2,5,1,5808,DHL Express,Delivered,791.45,261.36,BOAT4204893867,
1142,285,293,15,2,5,720,FedEx International,Delivered,45.44,32.4,BOAT7682506320,
1143,725,731,16,6,1,3680,XPO Logistics,Delivered,777.35,184.0,BOAT2492709781,
1144,634,646,4,2,1,5288,C.H. Robinson,Delivered,1305.81,211.52,BOAT5708239422,
1145,539,553,12,1,5,744,CMA CGM,Delivered,448.92,260.4,BOAT8102670314,
1146,15,34,2,2,1,4808,CMA CGM,Delivered,1799.52,216.36,BOAT1455434035,
1147,49,60,11,3,1,72,C.H. Robinson,In Transit,329.1,151.2,BOAT8240989786,
1148,376,391,15,4,2,4152,Maersk Line,Delivered,1266.72,186.84,BOAT1521556515,
1149,206,212,4,2,5,4584,XPO Logistics,Delivered,1199.68,183.36,BOAT8329972200,
1150,194,208,14,6,4,216,Kuehne+Nagel,Delivered,142.92,47.52,BOAT7182103199,
1151,351,375,1,1,3,11488,XPO Logistics,Delivered,4125.68,516.96,BOAT4249097256,
1152,393,406,10,4,5,6216,XPO Logistics,Delivered,75611.35,19891.2,BOAT3410401208,
1153,358,365,13,4,4,6336,DB Schenker,Delivered,4475.78,1520.64,BOAT7606873961,
1154,537,556,4,5,1,3488,DB Schenker,Delivered,934.48,139.52,BOAT4389071748,
1155,617,625,6,3,5,496,C.H. Robinson,Delivered,38.68,21.33,BOAT9078420002,
1156,312,318,7,2,2,1248,C.H. Robinson,Delivered,332.46,74.88,BOAT8172281818,
1157,69,85,1,1,3,3352,CMA CGM,Delivered,765.01,150.84,BOAT7262515791,
1158,183,200,1,1,3,5288,XPO Logistics,Delivered,983.97,237.96,BOAT3917626657,
1159,112,128,15,1,4,528,CMA CGM,Delivered,71.88,23.76,BOAT4941303795,
1160,493,507,11,4,1,3336,DB Schenker,Delivered,39732.03,7005.6,BOAT7478145973,
1161,23,34,8,2,1,888,FedEx International,Delivered,189.45,48.84,BOAT1169592038,
1162,684,702,7,2,1,4776,Maersk Line,Delivered,2308.02,286.56,BOAT2311066551,
1163,218,246,3,1,1,4848,C.H. Robinson,Delivered,1710.86,203.62,BOAT3088398649,
1164,195,229,1,6,2,3448,XPO Logistics,Delayed,1214.14,155.16,BOAT7318463853,Carrier Capacity
1165,185,190,10,6,1,5496,XPO Logistics,Delivered,78488.21,17587.2,BOAT5742883480,
1166,329,340,14,2,1,3864,Maersk Line,Delivered,4359.52,850.08,BOAT3549737833,
1167,563,574,9,3,2,872,UPS Worldwide,Delivered,83.51,43.6,BOAT6770340239,
1168,103,112,5,2,5,3784,Kuehne+Nagel,Delivered,890.96,189.2,BOAT3332667401,
1169,254,275,7,6,2,152,XPO Logistics,In Transit,44.26,9.12,BOAT8687527079,
1170,615,626,3,6,2,6048,Maersk Line,Delivered,925.56,254.02,BOAT9267646217,
1171,567,582,2,4,4,12064,C.H. Robinson,Delivered,2813.34,542.88,BOAT7846661048,
1172,376,383,1,4,3,3360,DHL Express,Delivered,569.65,151.2,BOAT5652897048,
1173,35,60,15,1,4,296,UPS Worldwide,Delivered,50.58,13.32,BOAT6347182872,
1174,88,115,13,1,4,5744,Maersk Line,Delayed,13050.7,1378.56,BOAT9841669419,Carrier Capacity
1175,560,573,3,1,5,6312,DB Schenker,In Transit,2009.96,265.1,BOAT3572676498,
1176,695,722,12,2,5,2568,C.H. Robinson,Delivered,10142.44,898.8,BOAT4426976137,
1177,233,249,3,4,3,5480,C.H. Robinson,Delivered,958.34,230.16,BOAT4375618796,
1178,406,420,8,6,2,1728,XPO Logistics,Delivered,594.03,95.04,BOAT5214764874,
1179,639,645,1,3,1,6192,Kuehne+Nagel,Delivered,1753.63,278.64,BOAT9683008703,
1180,476,497,12,1,1,272,CMA CGM,In Transit,211.71,95.2,BOAT6115702150,
1181,308,318,11,4,5,424,UPS Worldwide,Delivered,1328.12,890.4,BOAT7258892582,
1182,172,199,6,2,3,6336,Maersk Line,Delayed,1011.12,272.45,BOAT8659049839,Port Congestion
1183,579,591,13,4,5,104,UPS Worldwide,Delivered,60.07,24.96,BOAT5627771273,
1184,303,320,2,4,2,5312,UPS Worldwide,Delivered,1269.19,239.04,BOAT2898947101,
1185,712,731,8,3,4,1408,FedEx International,Delivered,596.01,77.44,BOAT6077887611,
1186,627,645,6,3,5,4224,FedEx International,Delivered,936.44,181.63,BOAT8120522170,
1187,411,422,6,4,3,3944,CMA CGM,Delivered,636.89,169.59,BOAT2461208851,
1188,588,594,13,4,1,5712,UPS Worldwide,Delivered,7380.86,1370.88,BOAT3151781630,
1189,87,98,8,3,1,872,FedEx International,Delivered,92.87,47.96,BOAT2467248562,
1190,454,482,10,2,2,3832,Maersk Line,In Transit,86065.59,12262.4,BOAT5614667454,
1191,652,658,12,2,1,2336,Maersk Line,Delivered,4941.86,817.6,BOAT4493145038,
1192,336,343,4,2,5,4120,CMA CGM,In Transit,614.17,164.8,BOAT5178384892,
1193,98,113,3,4,1,6808,XPO Logistics,Delayed,1647.62,285.94,BOAT3010813082,Documentation Issue
1194,661,673,5,6,3,288,UPS Worldwide,Delivered,47.0,14.4,BOAT9107271697,
1195,197,215,10,3,4,5424,Maersk Line,Delayed,57915.73,17356.8,BOAT3752298269,Carrier Capacity
1196,26,48,6,3,1,936,XPO Logistics,Delivered,159.51,40.25,BOAT4160451096,
1197,554,570,6,1,5,3272,Maersk Line,Delayed,678.86,140.7,BOAT5482906231,Port Congestion
1198,223,247,1,6,3,6392,Maersk Line,Delivered,1690.14,287.64,BOAT7839402152,
1199,74,89,7,6,1,704,CMA CGM,Delivered,93.15,42.24,BOAT2760527408,
1200,501,516,4,4,2,3168,XPO Logistics,Delivered,1003.41,126.72,BOAT1037237043,
1201,406,434,13,6,2,4288,FedEx International,Delivered,8848.53,1029.12,BOAT3462289417,
1202,387,398,10,3,3,3784,FedEx International,Delivered,66241.93,12108.8,BOAT7196936602,
1203,295,300,9,5,5,6128,XPO Logistics,Delivered,1501.82,306.4,BOAT9716243758,
1204,649,654,4,1,2,3248,UPS Worldwide,Delivered,857.04,129.92,BOAT4777792381,
1205,108,119,12,5,1,728,DHL Express,Delivered,1869.98,254.8,BOAT3639260493,
1206,287,293,7,3,2,5736,UPS Worldwide,Delivered,2405.83,344.16,BOAT2592402294,
1207,106,126,3,2,1,6320,DB Schenker,Delivered,1819.5,265.44,BOAT4620373231,
1208,351,365,10,4,4,800,CMA CGM,Delivered,6612.36,2560.0,BOAT8195711386,
1209,133,149,4,1,1,4592,XPO Logistics,In Transit,1704.92,183.68,BOAT6613224221,
1210,504,513,2,1,4,6080,UPS Worldwide,Delivered,1522.56,273.6,BOAT7784060068,
1211,409,430,15,2,4,3496,DHL Express,Delivered,1044.99,157.32,BOAT8271325310,
1212,334,350,4,1,1,10256,FedEx International,Delivered,3941.02,410.24,BOAT2793157028,
1213,345,355,4,4,4,4032,XPO Logistics,In Transit,599.13,161.28,BOAT6643142934,
1214,477,488,7,3,2,776,FedEx International,Delivered,107.64,46.56,BOAT4092243597,
1215,204,216,5,4,2,168,FedEx International,Delivered,27.88,8.4,BOAT5724762135,
1216,147,157,11,3,2,416,UPS Worldwide,Delivered,827.79,873.6,BOAT4168776712,
1217,150,161,5,2,5,5096,Kuehne+Nagel,Delivered,1033.35,254.8,BOAT5930524811,
1218,419,433,3,5,2,4704,Kuehne+Nagel,Delivered,998.83,197.57,BOAT1402302158,
