sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
1152,569,4,4,96,19.99,0,0.0,1919.04,1919.04,1055.04,864.0,45.02,BOAT-ORD-202407-525505
1153,72,4,5,400,19.99,5,399.8,7996.0,7596.2,4396.0,3200.2,42.13,BOAT-ORD-202303-443312
1154,507,2,1,112,32.99,0,0.0,3694.88,3694.88,2014.88,1680.0,45.47,BOAT-ORD-202405-708979
1155,652,1,2,160,34.99,5,279.92,5598.4,5318.48,3038.4,2280.08,42.87,BOAT-ORD-202410-657062
1156,299,13,5,120,29.99,0,0.0,3598.8,3598.8,2038.8,1560.0,43.35,BOAT-ORD-202310-315651
1157,698,11,3,152,64.99,25,2469.62,9878.48,7408.86,6078.48,1330.38,17.96,BOAT-ORD-202411-812569
1158,312,14,3,24,24.99,15,89.96,599.76,509.8,335.76,174.04,34.14,BOAT-ORD-202311-108513
1159,627,13,2,40,29.99,0,0.0,1199.6,1199.6,679.6,520.0,43.35,BOAT-ORD-202409-487158
1160,563,2,1,368,32.99,10,1214.03,12140.32,10926.29,6620.32,4305.97,39.41,BOAT-ORD-202407-960622
1161,368,4,3,16,19.99,0,0.0,319.84,319.84,175.84,144.0,45.02,BOAT-ORD-202401-552686
1162,720,13,3,104,29.99,10,311.9,3118.96,2807.06,1766.96,1040.1,37.05,BOAT-ORD-202412-500099
1163,446,7,2,128,22.99,0,0.0,2942.72,2942.72,1662.72,1280.0,43.5,BOAT-ORD-202403-297370
1164,569,13,3,56,29.99,0,0.0,1679.44,1679.44,951.44,728.0,43.35,BOAT-ORD-202407-402483
1165,687,5,2,16,44.99,0,0.0,719.84,719.84,399.84,320.0,44.45,BOAT-ORD-202411-779885
1166,17,5,4,344,44.99,10,1547.66,15476.56,13928.9,8596.56,5332.34,38.28,BOAT-ORD-202301-242371
1167,87,5,4,240,44.99,10,1079.76,10797.6,9717.84,5997.6,3720.24,38.28,BOAT-ORD-202303-546383
1168,639,6,4,264,27.99,5,369.47,7389.36,7019.89,4221.36,2798.53,39.87,BOAT-ORD-202409-678866
1169,461,13,3,32,29.99,0,0.0,959.68,959.68,543.68,416.0,43.35,BOAT-ORD-202404-545405
1170,620,1,5,256,34.99,0,0.0,8957.44,8957.44,4861.44,4096.0,45.73,BOAT-ORD-202409-846722
1171,514,9,4,240,12.99,10,311.76,3117.6,2805.84,1677.6,1128.24,40.21,BOAT-ORD-202405-704349
1172,376,2,1,296,32.99,10,976.5,9765.04,8788.54,5325.04,3463.5,39.41,BOAT-ORD-202401-839122
1173,378,4,5,248,19.99,20,991.5,4957.52,3966.02,2725.52,1240.5,31.28,BOAT-ORD-202401-183952
1174,146,9,4,136,12.99,0,0.0,1766.64,1766.64,950.64,816.0,46.19,BOAT-ORD-202305-648779
1175,625,3,2,248,24.99,0,0.0,6197.52,6197.52,3469.52,2728.0,44.02,BOAT-ORD-202409-817303
1176,649,10,5,16,89.99,0,0.0,1439.84,1439.84,879.84,560.0,38.89,BOAT-ORD-202410-661023
1177,12,16,4,528,34.99,10,1847.47,18474.72,16627.25,10554.72,6072.53,36.52,BOAT-ORD-202301-701846
1178,340,14,3,80,24.99,5,99.96,1999.2,1899.24,1119.2,780.04,41.07,BOAT-ORD-202312-275645
1179,37,10,5,40,89.99,0,0.0,3599.6,3599.6,2199.6,1400.0,38.89,BOAT-ORD-202302-759868
1180,485,6,5,32,27.99,0,0.0,895.68,895.68,511.68,384.0,42.87,BOAT-ORD-202404-948188
1181,640,1,3,504,34.99,0,0.0,17634.96,17634.96,9570.96,8064.0,45.73,BOAT-ORD-202410-232981
1182,518,3,3,136,24.99,0,0.0,3398.64,3398.64,1902.64,1496.0,44.02,BOAT-ORD-202406-745710
1183,288,9,3,8,12.99,0,0.0,103.92,103.92,55.92,48.0,46.19,BOAT-ORD-202310-733152
1184,179,5,4,192,44.99,0,0.0,8638.08,8638.08,4798.08,3840.0,44.45,BOAT-ORD-202306-373943
1185,718,8,4,96,17.99,25,431.76,1727.04,1295.28,959.04,336.24,25.96,BOAT-ORD-202412-653007
1186,34,11,1,24,64.99,10,155.98,1559.76,1403.78,959.76,444.02,31.63,BOAT-ORD-202302-961639
1187,158,16,4,400,34.99,0,0.0,13996.0,13996.0,7996.0,6000.0,42.87,BOAT-ORD-202306-792759
1188,451,6,2,296,27.99,0,0.0,8285.04,8285.04,4733.04,3552.0,42.87,BOAT-ORD-202403-156964
1189,658,9,1,32,12.99,0,0.0,415.68,415.68,223.68,192.0,46.19,BOAT-ORD-202410-586554
1190,409,16,3,488,34.99,10,1707.51,17075.12,15367.61,9755.12,5612.49,36.52,BOAT-ORD-202402-345011
1191,389,13,4,40,29.99,0,0.0,1199.6,1199.6,679.6,520.0,43.35,BOAT-ORD-202401-656208
1192,446,1,3,232,34.99,5,405.88,8117.68,7711.8,4405.68,3306.12,42.87,BOAT-ORD-202403-811451
1193,324,2,1,552,32.99,20,3642.1,18210.48,14568.38,9930.48,4637.9,31.84,BOAT-ORD-202311-471015
1194,443,9,3,72,12.99,0,0.0,935.28,935.28,503.28,432.0,46.19,BOAT-ORD-202403-941289
1195,101,9,5,104,12.99,5,67.55,1350.96,1283.41,726.96,556.45,43.36,BOAT-ORD-202304-910707
1196,692,8,5,104,17.99,15,280.64,1870.96,1590.32,1038.96,551.36,34.67,BOAT-ORD-202411-453796
1197,694,6,3,16,27.99,20,89.57,447.84,358.27,255.84,102.43,28.59,BOAT-ORD-202411-108887
1198,70,1,4,56,34.99,10,195.94,1959.44,1763.5,1063.44,700.06,39.7,BOAT-ORD-202303-208954
1199,702,15,3,232,27.99,20,1298.74,6493.68,5194.94,3709.68,1485.26,28.59,BOAT-ORD-202412-397058
1200,258,7,1,8,22.99,10,18.39,183.92,165.53,103.92,61.61,37.22,BOAT-ORD-202309-196407
1201,59,7,5,168,22.99,0,0.0,3862.32,3862.32,2182.32,1680.0,43.5,BOAT-ORD-202302-842470
1202,123,3,5,72,24.99,5,89.96,1799.28,1709.32,1007.28,702.04,41.07,BOAT-ORD-202305-788279
1203,664,6,1,192,27.99,0,0.0,5374.08,5374.08,3070.08,2304.0,42.87,BOAT-ORD-202410-408877
1204,479,3,4,144,24.99,5,179.93,3598.56,3418.63,2014.56,1404.07,41.07,BOAT-ORD-202404-825846
1205,684,11,3,48,64.99,25,779.88,3119.52,2339.64,1919.52,420.12,17.96,BOAT-ORD-202411-177591
1206,284,2,4,400,32.99,0,0.0,13196.0,13196.0,7196.0,6000.0,45.47,BOAT-ORD-202310-162976
1207,265,9,2,120,12.99,0,0.0,1558.8,1558.8,838.8,720.0,46.19,BOAT-ORD-202309-615607
1208,206,13,2,88,29.99,5,131.96,2639.12,2507.16,1495.12,1012.04,40.37,BOAT-ORD-202307-213697
1209,148,14,2,80,24.99,0,0.0,1999.2,1999.2,1119.2,880.0,44.02,BOAT-ORD-202305-563031
1210,266,4,1,40,19.99,0,0.0,799.6,799.6,439.6,360.0,45.02,BOAT-ORD-202309-699098
1211,257,15,1,512,27.99,0,0.0,14330.88,14330.88,8186.88,6144.0,42.87,BOAT-ORD-202309-784578
1212,656,1,1,400,34.99,0,0.0,13996.0,13996.0,7596.0,6400.0,45.73,BOAT-ORD-202410-258971
1213,717,11,4,152,64.99,0,0.0,9878.48,9878.48,6078.48,3800.0,38.47,BOAT-ORD-202412-640418
1214,725,16,4,448,34.99,10,1567.55,15675.52,14107.97,8955.52,5152.45,36.52,BOAT-ORD-202412-985049
1215,72,8,1,104,17.99,5,93.55,1870.96,1777.41,1038.96,738.45,41.55,BOAT-ORD-202303-227091
1216,581,12,3,88,19.99,0,0.0,1759.12,1759.12,1055.12,704.0,40.02,BOAT-ORD-202408-520075
1217,57,3,3,280,24.99,0,0.0,6997.2,6997.2,3917.2,3080.0,44.02,BOAT-ORD-202302-184365
1218,471,10,2,24,89.99,10,215.98,2159.76,1943.78,1319.76,624.02,32.1,BOAT-ORD-202404-141241
1219,394,7,3,184,22.99,10,423.02,4230.16,3807.14,2390.16,1416.98,37.22,BOAT-ORD-202401-211954
1220,646,12,4,24,19.99,5,23.99,479.76,455.77,287.76,168.01,36.86,BOAT-ORD-202410-871043
1221,195,5,1,104,44.99,0,0.0,4678.96,4678.96,2598.96,2080.0,44.45,BOAT-ORD-202307-854701
1222,608,8,4,104,17.99,0,0.0,1870.96,1870.96,1038.96,832.0,44.47,BOAT-ORD-202408-931247
1223,554,10,4,72,89.99,5,323.96,6479.28,6155.32,3959.28,2196.04,35.68,BOAT-ORD-202407-117215
1224,38,11,1,48,64.99,0,0.0,3119.52,3119.52,1919.52,1200.0,38.47,BOAT-ORD-202302-525205
1225,122,7,5,120,22.99,10,275.88,2758.8,2482.92,1558.8,924.12,37.22,BOAT-ORD-202305-256189
1226,594,8,1,16,17.99,0,0.0,287.84,287.84,159.84,128.0,44.47,BOAT-ORD-202408-612643
1227,670,1,4,48,34.99,0,0.0,1679.52,1679.52,911.52,768.0,45.73,BOAT-ORD-202410-835363
1228,665,5,1,184,44.99,0,0.0,8278.16,8278.16,4598.16,3680.0,44.45,BOAT-ORD-202410-422266
1229,100,15,5,176,27.99,10,492.62,4926.24,4433.62,2814.24,1619.38,36.53,BOAT-ORD-202304-167064
1230,109,4,4,312,19.99,10,623.69,6236.88,5613.19,3428.88,2184.31,38.91,BOAT-ORD-202304-331287
1231,65,7,4,88,22.99,5,101.16,2023.12,1921.96,1143.12,778.84,40.52,BOAT-ORD-202303-439984
1232,124,5,3,112,44.99,0,0.0,5038.88,5038.88,2798.88,2240.0,44.45,BOAT-ORD-202305-721894
1233,178,11,1,16,64.99,0,0.0,1039.84,1039.84,639.84,400.0,38.47,BOAT-ORD-202306-248097
1234,426,6,3,288,27.99,0,0.0,8061.12,8061.12,4605.12,3456.0,42.87,BOAT-ORD-202403-559969
1235,250,2,2,56,32.99,10,184.74,1847.44,1662.7,1007.44,655.26,39.41,BOAT-ORD-202309-494401
1236,162,1,4,48,34.99,0,0.0,1679.52,1679.52,911.52,768.0,45.73,BOAT-ORD-202306-107574
1237,184,3,5,152,24.99,5,189.92,3798.48,3608.56,2126.48,1482.08,41.07,BOAT-ORD-202307-827191
1238,488,5,2,80,44.99,0,0.0,3599.2,3599.2,1999.2,1600.0,44.45,BOAT-ORD-202405-648496
1239,462,14,2,24,24.99,10,59.98,599.76,539.78,335.76,204.02,37.8,BOAT-ORD-202404-825272
1240,39,6,4,320,27.99,0,0.0,8956.8,8956.8,5116.8,3840.0,42.87,BOAT-ORD-202302-757658
1241,309,12,4,8,19.99,15,23.99,159.92,135.93,95.92,40.01,29.43,BOAT-ORD-202311-347085
1242,197,4,5,56,19.99,10,111.94,1119.44,1007.5,615.44,392.06,38.91,BOAT-ORD-202307-479481
1243,553,8,4,200,17.99,0,0.0,3598.0,3598.0,1998.0,1600.0,44.47,BOAT-ORD-202407-389854
1244,55,7,1,208,22.99,0,0.0,4781.92,4781.92,2701.92,2080.0,43.5,BOAT-ORD-202302-818530
1245,486,16,2,168,34.99,0,0.0,5878.32,5878.32,3358.32,2520.0,42.87,BOAT-ORD-202404-156652
1246,661,12,3,56,19.99,5,55.97,1119.44,1063.47,671.44,392.03,36.86,BOAT-ORD-202410-363592
1247,343,15,1,112,27.99,20,626.98,3134.88,2507.9,1790.88,717.02,28.59,BOAT-ORD-202312-155004
1248,551,6,2,16,27.99,5,22.39,447.84,425.45,255.84,169.61,39.87,BOAT-ORD-202407-639915
1249,119,3,2,376,24.99,5,469.81,9396.24,8926.43,5260.24,3666.19,41.07,BOAT-ORD-202304-721497
1250,594,11,4,32,64.99,0,0.0,2079.68,2079.68,1279.68,800.0,38.47,BOAT-ORD-202408-341238
1251,113,11,2,16,64.99,0,0.0,1039.84,1039.84,639.84,400.0,38.47,BOAT-ORD-202304-873584
1252,423,7,4,232,22.99,0,0.0,5333.68,5333.68,3013.68,2320.0,43.5,BOAT-ORD-202402-177101
1253,483,16,1,448,34.99,0,0.0,15675.52,15675.52,8955.52,6720.0,42.87,BOAT-ORD-202404-326665
1254,625,15,2,400,27.99,0,0.0,11196.0,11196.0,6396.0,4800.0,42.87,BOAT-ORD-202409-243030
1255,469,7,3,72,22.99,0,0.0,1655.28,1655.28,935.28,720.0,43.5,BOAT-ORD-202404-452207
1256,131,2,5,32,32.99,0,0.0,1055.68,1055.68,575.68,480.0,45.47,BOAT-ORD-202305-243132
1257,114,15,4,432,27.99,0,0.0,12091.68,12091.68,6907.68,5184.0,42.87,BOAT-ORD-202304-897273
1258,352,8,3,312,17.99,0,0.0,5612.88,5612.88,3116.88,2496.0,44.47,BOAT-ORD-202312-927899
1259,654,6,5,240,27.99,0,0.0,6717.6,6717.6,3837.6,2880.0,42.87,BOAT-ORD-202410-531694
1260,535,16,2,608,34.99,5,1063.7,21273.92,20210.22,12153.92,8056.3,39.86,BOAT-ORD-202406-977646
1261,474,9,1,192,12.99,5,124.7,2494.08,2369.38,1342.08,1027.3,43.36,BOAT-ORD-202404-871939
1262,253,8,3,112,17.99,10,201.49,2014.88,1813.39,1118.88,694.51,38.3,BOAT-ORD-202309-333210
1263,606,5,5,8,44.99,5,18.0,359.92,341.92,199.92,142.0,41.53,BOAT-ORD-202408-146372
1264,42,16,5,40,34.99,5,69.98,1399.6,1329.62,799.6,530.02,39.86,BOAT-ORD-202302-656921
1265,404,16,1,464,34.99,5,811.77,16235.36,15423.59,9275.36,6148.23,39.86,BOAT-ORD-202402-352194
1266,86,1,4,112,34.99,0,0.0,3918.88,3918.88,2126.88,1792.0,45.73,BOAT-ORD-202303-475815
1267,303,8,1,16,17.99,5,14.39,287.84,273.45,159.84,113.61,41.55,BOAT-ORD-202310-801534
1268,313,6,4,32,27.99,10,89.57,895.68,806.11,511.68,294.43,36.52,BOAT-ORD-202311-586288
1269,142,13,2,48,29.99,5,71.98,1439.52,1367.54,815.52,552.02,40.37,BOAT-ORD-202305-838094
1270,649,1,1,400,34.99,0,0.0,13996.0,13996.0,7596.0,6400.0,45.73,BOAT-ORD-202410-656710
1271,34,10,4,104,89.99,0,0.0,9358.96,9358.96,5718.96,3640.0,38.89,BOAT-ORD-202302-831963
1272,628,7,1,160,22.99,0,0.0,3678.4,3678.4,2078.4,1600.0,43.5,BOAT-ORD-202409-871501
1273,57,12,1,16,19.99,5,15.99,319.84,303.85,191.84,112.01,36.86,BOAT-ORD-202302-483349
1274,477,2,3,192,32.99,0,0.0,6334.08,6334.08,3454.08,2880.0,45.47,BOAT-ORD-202404-779658
1275,573,3,5,368,24.99,0,0.0,9196.32,9196.32,5148.32,4048.0,44.02,BOAT-ORD-202407-245129
1276,343,8,5,64,17.99,20,230.27,1151.36,921.09,639.36,281.73,30.59,BOAT-ORD-202312-601736
1277,595,7,2,88,22.99,0,0.0,2023.12,2023.12,1143.12,880.0,43.5,BOAT-ORD-202408-380345
1278,516,14,3,8,24.99,0,0.0,199.92,199.92,111.92,88.0,44.02,BOAT-ORD-202405-490923
1279,354,15,4,520,27.99,15,2183.22,14554.8,12371.58,8314.8,4056.78,32.79,BOAT-ORD-202312-969856
1280,126,16,5,552,34.99,0,0.0,19314.48,19314.48,11034.48,8280.0,42.87,BOAT-ORD-202305-573933
1281,636,12,1,32,19.99,5,31.98,639.68,607.7,383.68,224.02,36.86,BOAT-ORD-202409-191549
1282,83,13,2,40,29.99,0,0.0,1199.6,1199.6,679.6,520.0,43.35,BOAT-ORD-202303-214677
1283,169,9,1,184,12.99,0,0.0,2390.16,2390.16,1286.16,1104.0,46.19,BOAT-ORD-202306-620438
1284,155,7,5,168,22.99,0,0.0,3862.32,3862.32,2182.32,1680.0,43.5,BOAT-ORD-202306-407410
1285,427,5,4,184,44.99,5,413.91,8278.16,7864.25,4598.16,3266.09,41.53,BOAT-ORD-202403-565420
1286,661,1,3,200,34.99,0,0.0,6998.0,6998.0,3798.0,3200.0,45.73,BOAT-ORD-202410-123107
1287,238,11,4,80,64.99,0,0.0,5199.2,5199.2,3199.2,2000.0,38.47,BOAT-ORD-202308-787614
1288,662,11,4,152,64.99,10,987.85,9878.48,8890.63,6078.48,2812.15,31.63,BOAT-ORD-202410-982804
1289,562,15,4,312,27.99,10,873.29,8732.88,7859.59,4988.88,2870.71,36.52,BOAT-ORD-202407-238364
1290,314,6,3,240,27.99,10,671.76,6717.6,6045.84,3837.6,2208.24,36.52,BOAT-ORD-202311-489967
1291,296,2,2,368,32.99,0,0.0,12140.32,12140.32,6620.32,5520.0,45.47,BOAT-ORD-202310-578073
1292,171,6,5,152,27.99,0,0.0,4254.48,4254.48,2430.48,1824.0,42.87,BOAT-ORD-202306-283877
1293,726,5,2,248,44.99,0,0.0,11157.52,11157.52,6197.52,4960.0,44.45,BOAT-ORD-202412-143150
1294,325,5,4,272,44.99,5,611.86,12237.28,11625.42,6797.28,4828.14,41.53,BOAT-ORD-202311-293458
1295,211,2,3,184,32.99,0,0.0,6070.16,6070.16,3310.16,2760.0,45.47,BOAT-ORD-202307-491029
1296,460,6,5,160,27.99,0,0.0,4478.4,4478.4,2558.4,1920.0,42.87,BOAT-ORD-202404-126135
1297,415,16,2,472,34.99,0,0.0,16515.28,16515.28,9435.28,7080.0,42.87,BOAT-ORD-202402-263633
1298,5,11,3,64,64.99,5,207.97,4159.36,3951.39,2559.36,1392.03,35.23,BOAT-ORD-202301-890795
1299,588,5,5,376,44.99,5,845.81,16916.24,16070.43,9396.24,6674.19,41.53,BOAT-ORD-202408-455136
1300,706,4,4,48,19.99,0,0.0,959.52,959.52,527.52,432.0,45.02,BOAT-ORD-202412-810943
1301,565,4,3,16,19.99,5,15.99,319.84,303.85,175.84,128.01,42.13,BOAT-ORD-202407-747518
1302,226,15,3,96,27.99,0,0.0,2687.04,2687.04,1535.04,1152.0,42.87,BOAT-ORD-202308-157706
1303,623,7,5,136,22.99,0,0.0,3126.64,3126.64,1766.64,1360.0,43.5,BOAT-ORD-202409-919234
1304,285,7,1,48,22.99,10,110.35,1103.52,993.17,623.52,369.65,37.22,BOAT-ORD-202310-990714
1305,457,3,5,208,24.99,0,0.0,5197.92,5197.92,2909.92,2288.0,44.02,BOAT-ORD-202404-614290
1306,326,2,3,408,32.99,0,0.0,13459.92,13459.92,7339.92,6120.0,45.47,BOAT-ORD-202311-850742
1307,438,12,4,48,19.99,0,0.0,959.52,959.52,575.52,384.0,40.02,BOAT-ORD-202403-398477
1308,354,12,3,120,19.99,25,599.7,2398.8,1799.1,1438.8,360.3,20.03,BOAT-ORD-202312-688285
1309,90,7,4,192,22.99,5,220.7,4414.08,4193.38,2494.08,1699.3,40.52,BOAT-ORD-202303-942725
1310,454,10,2,104,89.99,5,467.95,9358.96,8891.01,5718.96,3172.05,35.68,BOAT-ORD-202403-863998
1311,425,5,5,312,44.99,0,0.0,14036.88,14036.88,7796.88,6240.0,44.45,BOAT-ORD-202402-250616
1312,213,10,4,112,89.99,10,1007.89,10078.88,9070.99,6158.88,2912.11,32.1,BOAT-ORD-202308-451709
1313,68,13,1,8,29.99,5,12.0,239.92,227.92,135.92,92.0,40.37,BOAT-ORD-202303-769836
1314,280,14,2,120,24.99,10,299.88,2998.8,2698.92,1678.8,1020.12,37.8,BOAT-ORD-202310-891930
1315,141,7,2,216,22.99,5,248.29,4965.84,4717.55,2805.84,1911.71,40.52,BOAT-ORD-202305-403524
1316,568,16,1,312,34.99,10,1091.69,10916.88,9825.19,6236.88,3588.31,36.52,BOAT-ORD-202407-418677
1317,506,15,2,32,27.99,0,0.0,895.68,895.68,511.68,384.0,42.87,BOAT-ORD-202405-261505
1318,269,10,4,16,89.99,0,0.0,1439.84,1439.84,879.84,560.0,38.89,BOAT-ORD-202309-537420
1319,184,16,2,32,34.99,0,0.0,1119.68,1119.68,639.68,480.0,42.87,BOAT-ORD-202307-901865
1320,284,16,1,616,34.99,0,0.0,21553.84,21553.84,12313.84,9240.0,42.87,BOAT-ORD-202310-709291
1321,493,14,3,88,24.99,5,109.96,2199.12,2089.16,1231.12,858.04,41.07,BOAT-ORD-202405-827968
1322,123,12,5,96,19.99,10,191.9,1919.04,1727.14,1151.04,576.1,33.36,BOAT-ORD-202305-118397
1323,266,6,5,32,27.99,0,0.0,895.68,895.68,511.68,384.0,42.87,BOAT-ORD-202309-435209
1324,473,5,3,88,44.99,0,0.0,3959.12,3959.12,2199.12,1760.0,44.45,BOAT-ORD-202404-385915
1325,370,14,3,8,24.99,5,10.0,199.92,189.92,111.92,78.0,41.07,BOAT-ORD-202401-405831
1326,543,3,5,104,24.99,0,0.0,2598.96,2598.96,1454.96,1144.0,44.02,BOAT-ORD-202406-901834
1327,97,6,5,168,27.99,0,0.0,4702.32,4702.32,2686.32,2016.0,42.87,BOAT-ORD-202304-966985
1328,702,10,3,96,89.99,0,0.0,8639.04,8639.04,5279.04,3360.0,38.89,BOAT-ORD-202412-660380
1329,594,12,2,8,19.99,0,0.0,159.92,159.92,95.92,64.0,40.02,BOAT-ORD-202408-643341
1330,289,12,4,112,19.99,0,0.0,2238.88,2238.88,1342.88,896.0,40.02,BOAT-ORD-202310-270948
1331,105,7,2,136,22.99,0,0.0,3126.64,3126.64,1766.64,1360.0,43.5,BOAT-ORD-202304-971968
1332,193,4,4,240,19.99,0,0.0,4797.6,4797.6,2637.6,2160.0,45.02,BOAT-ORD-202307-222227
1333,135,1,4,184,34.99,0,0.0,6438.16,6438.16,3494.16,2944.0,45.73,BOAT-ORD-202305-824619
1334,372,5,4,312,44.99,15,2105.53,14036.88,11931.35,7796.88,4134.47,34.65,BOAT-ORD-202401-900681
1335,351,6,3,32,27.99,20,179.14,895.68,716.54,511.68,204.86,28.59,BOAT-ORD-202312-954142
1336,122,8,2,224,17.99,0,0.0,4029.76,4029.76,2237.76,1792.0,44.47,BOAT-ORD-202305-821469
1337,233,10,2,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202308-182423
1338,436,4,1,16,19.99,5,15.99,319.84,303.85,175.84,128.01,42.13,BOAT-ORD-202403-894122
1339,442,2,2,56,32.99,0,0.0,1847.44,1847.44,1007.44,840.0,45.47,BOAT-ORD-202403-931578
1340,676,2,4,128,32.99,5,211.14,4222.72,4011.58,2302.72,1708.86,42.6,BOAT-ORD-202411-145383
1341,68,10,1,104,89.99,0,0.0,9358.96,9358.96,5718.96,3640.0,38.89,BOAT-ORD-202303-920375
1342,127,7,5,232,22.99,0,0.0,5333.68,5333.68,3013.68,2320.0,43.5,BOAT-ORD-202305-293757
1343,687,12,1,24,19.99,0,0.0,479.76,479.76,287.76,192.0,40.02,BOAT-ORD-202411-986950
1344,285,12,3,48,19.99,10,95.95,959.52,863.57,575.52,288.05,33.36,BOAT-ORD-202310-918730
1345,628,8,5,152,17.99,0,0.0,2734.48,2734.48,1518.48,1216.0,44.47,BOAT-ORD-202409-203919
1346,593,1,5,112,34.99,0,0.0,3918.88,3918.88,2126.88,1792.0,45.73,BOAT-ORD-202408-395548
1347,176,1,1,112,34.99,10,391.89,3918.88,3526.99,2126.88,1400.11,39.7,BOAT-ORD-202306-992649
1348,725,16,3,720,34.99,15,3778.92,25192.8,21413.88,14392.8,7021.08,32.79,BOAT-ORD-202412-294118
1349,451,4,2,184,19.99,5,183.91,3678.16,3494.25,2022.16,1472.09,42.13,BOAT-ORD-202403-544692
1350,220,8,4,32,17.99,0,0.0,575.68,575.68,319.68,256.0,44.47,BOAT-ORD-202308-229620
1351,478,4,5,72,19.99,5,71.96,1439.28,1367.32,791.28,576.04,42.13,BOAT-ORD-202404-899301
1352,370,10,5,96,89.99,0,0.0,8639.04,8639.04,5279.04,3360.0,38.89,BOAT-ORD-202401-186243
1353,336,16,1,400,34.99,5,699.8,13996.0,13296.2,7996.0,5300.2,39.86,BOAT-ORD-202312-579142
1354,615,10,4,32,89.99,10,287.97,2879.68,2591.71,1759.68,832.03,32.1,BOAT-ORD-202409-527066
1355,298,14,2,24,24.99,5,29.99,599.76,569.77,335.76,234.01,41.07,BOAT-ORD-202310-812120
1356,377,6,1,352,27.99,10,985.25,9852.48,8867.23,5628.48,3238.75,36.52,BOAT-ORD-202401-804743
1357,108,13,4,72,29.99,0,0.0,2159.28,2159.28,1223.28,936.0,43.35,BOAT-ORD-202304-225008
1358,147,13,4,96,29.99,10,287.9,2879.04,2591.14,1631.04,960.1,37.05,BOAT-ORD-202305-206663
1359,173,3,3,104,24.99,0,0.0,2598.96,2598.96,1454.96,1144.0,44.02,BOAT-ORD-202306-309991
1360,610,13,1,32,29.99,5,47.98,959.68,911.7,543.68,368.02,40.37,BOAT-ORD-202409-860427
1361,512,9,5,152,12.99,0,0.0,1974.48,1974.48,1062.48,912.0,46.19,BOAT-ORD-202405-893041
1362,660,13,3,128,29.99,10,383.87,3838.72,3454.85,2174.72,1280.13,37.05,BOAT-ORD-202410-524089
1363,497,9,2,200,12.99,5,129.9,2598.0,2468.1,1398.0,1070.1,43.36,BOAT-ORD-202405-213284
1364,126,9,4,128,12.99,0,0.0,1662.72,1662.72,894.72,768.0,46.19,BOAT-ORD-202305-758894
1365,138,1,1,384,34.99,0,0.0,13436.16,13436.16,7292.16,6144.0,45.73,BOAT-ORD-202305-970645
1366,70,16,1,184,34.99,5,321.91,6438.16,6116.25,3678.16,2438.09,39.86,BOAT-ORD-202303-733952
1367,696,11,2,80,64.99,15,779.88,5199.2,4419.32,3199.2,1220.12,27.61,BOAT-ORD-202411-753506
1368,99,3,5,400,24.99,5,499.8,9996.0,9496.2,5596.0,3900.2,41.07,BOAT-ORD-202304-931239
1369,478,7,3,176,22.99,5,202.31,4046.24,3843.93,2286.24,1557.69,40.52,BOAT-ORD-202404-614064
1370,517,9,5,88,12.99,10,114.31,1143.12,1028.81,615.12,413.69,40.21,BOAT-ORD-202405-673172
1371,19,2,4,64,32.99,10,211.14,2111.36,1900.22,1151.36,748.86,39.41,BOAT-ORD-202301-571980
1372,323,13,4,120,29.99,0,0.0,3598.8,3598.8,2038.8,1560.0,43.35,BOAT-ORD-202311-134455
1373,182,10,2,64,89.99,5,287.97,5759.36,5471.39,3519.36,1952.03,35.68,BOAT-ORD-202307-241021
1374,320,13,4,32,29.99,15,143.95,959.68,815.73,543.68,272.05,33.35,BOAT-ORD-202311-807814
1375,503,16,4,576,34.99,0,0.0,20154.24,20154.24,11514.24,8640.0,42.87,BOAT-ORD-202405-631297
1376,58,13,3,64,29.99,10,191.94,1919.36,1727.42,1087.36,640.06,37.05,BOAT-ORD-202302-496149
1377,632,12,3,48,19.99,0,0.0,959.52,959.52,575.52,384.0,40.02,BOAT-ORD-202409-129514
1378,605,2,2,192,32.99,0,0.0,6334.08,6334.08,3454.08,2880.0,45.47,BOAT-ORD-202408-948878
1379,598,1,3,200,34.99,0,0.0,6998.0,6998.0,3798.0,3200.0,45.73,BOAT-ORD-202408-548945
1380,354,12,4,96,19.99,0,0.0,1919.04,1919.04,1151.04,768.0,40.02,BOAT-ORD-202312-793360
1381,251,8,2,168,17.99,0,0.0,3022.32,3022.32,1678.32,1344.0,44.47,BOAT-ORD-202309-721314
1382,87,3,3,64,24.99,0,0.0,1599.36,1599.36,895.36,704.0,44.02,BOAT-ORD-202303-278026
1383,21,11,1,64,64.99,20,831.87,4159.36,3327.49,2559.36,768.13,23.08,BOAT-ORD-202301-542995
1384,582,14,3,8,24.99,5,10.0,199.92,189.92,111.92,78.0,41.07,BOAT-ORD-202408-716551
1385,23,11,4,80,64.99,10,519.92,5199.2,4679.28,3199.2,1480.08,31.63,BOAT-ORD-202301-438083
1386,587,4,4,56,19.99,0,0.0,1119.44,1119.44,615.44,504.0,45.02,BOAT-ORD-202408-452287
1387,509,11,2,80,64.99,0,0.0,5199.2,5199.2,3199.2,2000.0,38.47,BOAT-ORD-202405-480983
