procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1679,384,13,2,400,16.99,6796.0,12,396,97.5,PO-BOAT-2024-672598
1680,565,5,7,400,24.99,9996.0,8,573,93.5,PO-BOAT-2024-191865
1681,644,11,5,400,39.99,15996.0,12,656,97.0,PO-BOAT-2024-862588
1682,508,6,1,400,15.99,6396.0,15,523,97.8,PO-BOAT-2024-822544
1683,684,11,5,400,39.99,15996.0,8,692,95.6,PO-BOAT-2024-204554
1684,132,16,7,472,19.99,9435.28,7,139,95.1,PO-BOAT-2023-621054
1685,13,10,7,400,54.99,21996.0,9,22,93.4,PO-BOAT-2023-773737
1686,731,14,1,400,13.99,5596.0,17,731,99.2,PO-BOAT-2024-881406
1687,627,2,6,464,17.99,8347.36,8,635,97.0,PO-BOAT-2024-304961
1688,409,8,2,400,9.99,3996.0,18,427,95.2,PO-BOAT-2024-724730
1689,563,13,4,400,16.99,6796.0,7,570,99.2,PO-BOAT-2024-692557
1690,676,13,6,400,16.99,6796.0,7,683,94.9,PO-BOAT-2024-305494
1691,347,12,7,400,11.99,4796.0,5,352,96.4,PO-BOAT-2023-742681
1692,443,5,6,920,24.99,22990.8,12,455,94.7,PO-BOAT-2024-494453
1693,664,7,2,400,12.99,5196.0,10,674,94.8,PO-BOAT-2024-640824
1694,283,11,6,400,39.99,15996.0,7,290,95.0,PO-BOAT-2023-603443
1695,685,8,5,400,9.99,3996.0,7,692,97.2,PO-BOAT-2024-224603
1696,40,14,2,400,13.99,5596.0,12,52,96.8,PO-BOAT-2023-950583
1697,250,16,5,400,19.99,7996.0,16,266,97.4,PO-BOAT-2023-152271
1698,447,6,2,416,15.99,6651.84,15,462,98.1,PO-BOAT-2024-791058
1699,361,4,2,400,10.99,4396.0,11,372,96.0,PO-BOAT-2023-753772
1700,602,15,3,400,15.99,6396.0,13,615,98.4,PO-BOAT-2024-759039
1701,387,8,7,400,9.99,3996.0,13,400,93.7,PO-BOAT-2024-194397
1702,319,5,7,400,24.99,9996.0,14,333,94.3,PO-BOAT-2023-546932
1703,584,6,4,432,15.99,6907.68,8,592,99.4,PO-BOAT-2024-150663
1704,632,5,1,400,24.99,9996.0,7,639,98.5,PO-BOAT-2024-589444
1705,320,3,4,544,13.99,7610.56,9,329,96.8,PO-BOAT-2023-507856
1706,58,13,2,400,16.99,6796.0,8,66,94.9,PO-BOAT-2023-135263
1707,409,16,1,1144,19.99,22868.56,15,424,96.9,PO-BOAT-2024-427423
1708,694,10,2,400,54.99,21996.0,14,708,98.8,PO-BOAT-2024-348276
1709,199,10,5,400,54.99,21996.0,17,216,96.8,PO-BOAT-2023-195502
1710,499,9,6,400,6.99,2796.0,10,509,95.8,PO-BOAT-2024-507273
1711,598,10,2,400,54.99,21996.0,8,606,95.5,PO-BOAT-2024-944032
1712,89,6,1,400,15.99,6396.0,10,99,99.4,PO-BOAT-2023-597632
1713,328,16,2,400,19.99,7996.0,9,337,97.2,PO-BOAT-2023-646617
1714,233,1,1,400,18.99,7596.0,18,251,95.8,PO-BOAT-2023-261722
1715,679,16,4,400,19.99,7996.0,12,691,96.0,PO-BOAT-2024-920331
1716,654,2,4,536,17.99,9642.64,9,663,98.6,PO-BOAT-2024-267844
1717,403,12,7,400,11.99,4796.0,10,413,94.0,PO-BOAT-2024-940453
1718,115,5,4,400,24.99,9996.0,18,133,98.6,PO-BOAT-2023-618323
1719,526,16,4,400,19.99,7996.0,16,542,96.3,PO-BOAT-2024-488584
1720,455,16,3,648,19.99,12953.52,7,462,97.0,PO-BOAT-2024-454761
1721,441,10,2,400,54.99,21996.0,11,452,95.4,PO-BOAT-2024-313934
1722,510,9,4,400,6.99,2796.0,13,523,97.6,PO-BOAT-2024-502626
1723,392,7,6,400,12.99,5196.0,12,404,95.4,PO-BOAT-2024-616959
1724,318,6,3,1144,15.99,18292.56,11,329,99.3,PO-BOAT-2023-888114
1725,708,5,3,400,24.99,9996.0,11,719,99.0,PO-BOAT-2024-278991
1726,69,8,6,400,9.99,3996.0,11,80,94.8,PO-BOAT-2023-254476
1727,514,2,3,400,17.99,7196.0,7,521,97.6,PO-BOAT-2024-340555
1728,269,4,4,1072,10.99,11781.28,17,286,99.6,PO-BOAT-2023-141944
1729,623,15,6,400,15.99,6396.0,13,636,96.3,PO-BOAT-2024-332904
1730,508,9,1,400,6.99,2796.0,12,520,97.0,PO-BOAT-2024-459895
1731,357,2,2,400,17.99,7196.0,12,369,95.5,PO-BOAT-2023-196389
1732,488,1,1,456,18.99,8659.44,17,505,96.8,PO-BOAT-2024-951206
1733,446,14,2,400,13.99,5596.0,7,453,97.5,PO-BOAT-2024-373797
1734,632,8,2,400,9.99,3996.0,7,639,97.6,PO-BOAT-2024-536094
1735,109,12,7,400,11.99,4796.0,13,122,93.9,PO-BOAT-2023-652916
1736,101,7,6,400,12.99,5196.0,13,114,96.4,PO-BOAT-2023-335305
1737,645,1,4,448,18.99,8507.52,15,660,97.7,PO-BOAT-2024-902714
1738,715,10,5,400,54.99,21996.0,18,731,95.4,PO-BOAT-2024-239445
1739,413,7,3,400,12.99,5196.0,17,430,98.4,PO-BOAT-2024-160635
1740,49,1,6,400,18.99,7596.0,11,60,95.9,PO-BOAT-2023-935990
1741,636,15,4,504,15.99,8058.96,16,652,99.8,PO-BOAT-2024-804531
1742,370,14,5,400,13.99,5596.0,14,384,95.6,PO-BOAT-2024-772006
1743,124,16,7,488,19.99,9755.12,7,131,96.0,PO-BOAT-2023-343866
1744,406,16,1,600,19.99,11994.0,15,421,95.5,PO-BOAT-2024-523680
1745,533,9,4,400,6.99,2796.0,16,549,96.9,PO-BOAT-2024-213568
1746,235,1,1,400,18.99,7596.0,10,245,98.2,PO-BOAT-2023-997937
1747,404,10,2,400,54.99,21996.0,8,412,97.4,PO-BOAT-2024-773720
1748,403,16,5,400,19.99,7996.0,12,415,94.2,PO-BOAT-2024-560434
1749,34,6,1,400,15.99,6396.0,9,43,98.4,PO-BOAT-2023-752937
1750,665,3,7,400,13.99,5596.0,11,676,93.7,PO-BOAT-2024-177320
1751,289,2,7,680,17.99,12233.2,10,299,94.7,PO-BOAT-2023-484026
1752,581,12,2,400,11.99,4796.0,18,599,95.8,PO-BOAT-2024-180013
1753,699,14,2,400,13.99,5596.0,11,710,96.0,PO-BOAT-2024-527137
1754,356,8,3,400,9.99,3996.0,14,370,96.8,PO-BOAT-2023-691805
1755,667,5,7,400,24.99,9996.0,5,672,93.7,PO-BOAT-2024-617018
1756,687,4,3,408,10.99,4483.92,16,703,99.2,PO-BOAT-2024-332924
1757,92,4,2,800,10.99,8792.0,18,110,96.9,PO-BOAT-2023-720146
1758,165,2,3,400,17.99,7196.0,14,179,96.5,PO-BOAT-2023-298808
1759,236,2,1,712,17.99,12808.88,14,250,95.6,PO-BOAT-2023-582245
1760,118,10,1,400,54.99,21996.0,14,132,97.9,PO-BOAT-2023-678697
1761,98,10,4,400,54.99,21996.0,14,112,96.8,PO-BOAT-2023-767913
1762,346,9,1,400,6.99,2796.0,9,355,97.3,PO-BOAT-2023-739230
1763,727,16,2,1064,19.99,21269.36,7,731,95.1,PO-BOAT-2024-117012
1764,354,5,4,488,24.99,12195.12,14,368,97.8,PO-BOAT-2023-154040
1765,389,14,1,400,13.99,5596.0,8,397,97.6,PO-BOAT-2024-238690
1766,255,9,3,400,6.99,2796.0,13,268,97.6,PO-BOAT-2023-174812
1767,546,6,5,400,15.99,6396.0,15,561,97.1,PO-BOAT-2024-924645
1768,297,14,2,400,13.99,5596.0,14,311,95.0,PO-BOAT-2023-121686
1769,279,8,1,400,9.99,3996.0,9,288,96.0,PO-BOAT-2023-222388
1770,662,3,2,520,13.99,7274.8,10,672,98.3,PO-BOAT-2024-743875
1771,604,13,1,400,16.99,6796.0,7,611,96.0,PO-BOAT-2024-972661
1772,602,8,1,400,9.99,3996.0,8,610,98.4,PO-BOAT-2024-693800
1773,280,10,2,400,54.99,21996.0,8,288,94.8,PO-BOAT-2023-500586
1774,246,13,4,400,16.99,6796.0,14,260,99.3,PO-BOAT-2023-141592
1775,458,6,7,400,15.99,6396.0,9,467,93.2,PO-BOAT-2024-929929
1776,506,1,7,456,18.99,8659.44,8,514,96.2,PO-BOAT-2024-685779
1777,206,16,2,400,19.99,7996.0,16,222,96.3,PO-BOAT-2023-910559
1778,222,12,2,400,11.99,4796.0,12,234,96.8,PO-BOAT-2023-504903
1779,87,1,1,432,18.99,8203.68,8,95,99.1,PO-BOAT-2023-608225
1780,611,8,1,400,9.99,3996.0,12,623,96.5,PO-BOAT-2024-416064
1781,729,5,7,616,24.99,15393.84,10,731,93.0,PO-BOAT-2024-264677
1782,481,15,6,400,15.99,6396.0,6,487,97.2,PO-BOAT-2024-795599
1783,503,12,7,400,11.99,4796.0,9,512,95.4,PO-BOAT-2024-152849
1784,583,15,3,1352,15.99,21618.48,16,599,99.4,PO-BOAT-2024-444651
1785,550,4,1,400,10.99,4396.0,9,559,99.4,PO-BOAT-2024-782463
1786,52,8,7,400,9.99,3996.0,10,62,93.6,PO-BOAT-2023-220972
1787,311,1,6,736,18.99,13976.64,13,324,95.6,PO-BOAT-2023-231016
1788,318,10,7,400,54.99,21996.0,5,323,93.5,PO-BOAT-2023-520080
1789,287,4,1,400,10.99,4396.0,17,304,96.0,PO-BOAT-2023-346526
1790,388,13,1,400,16.99,6796.0,13,401,98.8,PO-BOAT-2024-924019
1791,164,4,7,400,10.99,4396.0,7,171,93.6,PO-BOAT-2023-881776
1792,605,14,4,400,13.99,5596.0,10,615,98.4,PO-BOAT-2024-146029
1793,76,8,7,400,9.99,3996.0,8,84,93.0,PO-BOAT-2023-706716
1794,61,3,4,408,13.99,5707.92,13,74,96.6,PO-BOAT-2023-496720
1795,185,5,1,600,24.99,14994.0,18,203,97.9,PO-BOAT-2023-555250
1796,233,16,6,664,19.99,13273.36,6,239,97.4,PO-BOAT-2023-768400
1797,576,2,1,400,17.99,7196.0,8,584,99.4,PO-BOAT-2024-412271
1798,395,15,7,400,15.99,6396.0,9,404,96.8,PO-BOAT-2024-436305
1799,503,16,6,648,19.99,12953.52,9,512,97.4,PO-BOAT-2024-460890
1800,64,4,4,400,10.99,4396.0,10,74,98.7,PO-BOAT-2023-764042
1801,730,11,4,400,39.99,15996.0,9,731,97.8,PO-BOAT-2024-882636
1802,80,8,5,400,9.99,3996.0,15,95,97.1,PO-BOAT-2023-586813
1803,524,4,7,560,10.99,6154.4,7,531,96.1,PO-BOAT-2024-904793
1804,209,9,4,400,6.99,2796.0,18,227,98.0,PO-BOAT-2023-403595
1805,388,16,2,400,19.99,7996.0,16,404,97.9,PO-BOAT-2024-403711
1806,449,13,4,400,16.99,6796.0,11,460,98.5,PO-BOAT-2024-298290
1807,85,12,6,400,11.99,4796.0,6,91,97.2,PO-BOAT-2023-345031
1808,646,12,4,400,11.99,4796.0,16,662,97.1,PO-BOAT-2024-311021
1809,560,16,5,1080,19.99,21589.2,10,570,94.0,PO-BOAT-2024-360925
1810,141,7,3,400,12.99,5196.0,10,151,97.0,PO-BOAT-2023-506425
1811,8,2,4,400,17.99,7196.0,9,17,99.0,PO-BOAT-2023-649302
1812,85,12,5,400,11.99,4796.0,12,97,96.6,PO-BOAT-2023-803431
1813,513,13,3,400,16.99,6796.0,9,522,98.7,PO-BOAT-2024-925464
1814,610,9,2,400,6.99,2796.0,7,617,95.3,PO-BOAT-2024-344066
1815,213,10,7,400,54.99,21996.0,6,219,96.1,PO-BOAT-2023-181776
1816,486,3,3,600,13.99,8394.0,7,493,96.6,PO-BOAT-2024-425799
1817,59,6,1,400,15.99,6396.0,18,77,98.6,PO-BOAT-2023-213199
1818,488,1,6,432,18.99,8203.68,6,494,95.2,PO-BOAT-2024-739163
1819,107,14,3,400,13.99,5596.0,12,119,98.3,PO-BOAT-2023-857513
1820,594,11,4,400,39.99,15996.0,8,602,97.4,PO-BOAT-2024-729294
1821,319,3,4,640,13.99,8953.6,12,331,99.4,PO-BOAT-2023-960118
1822,642,6,6,400,15.99,6396.0,7,649,94.3,PO-BOAT-2024-941460
1823,655,9,3,400,6.99,2796.0,16,671,98.3,PO-BOAT-2024-196969
1824,482,10,1,400,54.99,21996.0,11,493,96.7,PO-BOAT-2024-115865
1825,301,8,1,400,9.99,3996.0,9,310,98.5,PO-BOAT-2023-810237
1826,201,16,4,1056,19.99,21109.44,9,210,97.7,PO-BOAT-2023-533129
1827,484,4,6,400,10.99,4396.0,13,497,94.5,PO-BOAT-2024-307273
1828,544,3,2,712,13.99,9960.88,13,557,97.7,PO-BOAT-2024-828735
1829,151,11,6,400,39.99,15996.0,6,157,96.8,PO-BOAT-2023-581079
1830,525,15,3,400,15.99,6396.0,14,539,100.0,PO-BOAT-2024-389743
1831,108,3,1,400,13.99,5596.0,9,117,97.2,PO-BOAT-2023-406015
1832,628,9,2,736,6.99,5144.64,13,641,97.5,PO-BOAT-2024-939700
1833,20,5,3,400,24.99,9996.0,11,31,99.8,PO-BOAT-2023-630801
1834,202,7,6,400,12.99,5196.0,13,215,97.3,PO-BOAT-2023-166314
1835,23,11,4,400,39.99,15996.0,9,32,98.7,PO-BOAT-2023-861538
1836,103,7,5,400,12.99,5196.0,7,110,94.9,PO-BOAT-2023-398200
1837,188,9,6,400,6.99,2796.0,14,202,95.0,PO-BOAT-2023-452372
1838,135,10,2,400,54.99,21996.0,14,149,98.0,PO-BOAT-2023-269801
1839,462,6,6,512,15.99,8186.88,12,474,97.4,PO-BOAT-2024-682853
1840,481,10,5,400,54.99,21996.0,11,492,94.9,PO-BOAT-2024-825545
1841,247,5,3,400,24.99,9996.0,11,258,96.8,PO-BOAT-2023-122365
1842,336,10,1,400,54.99,21996.0,16,352,97.1,PO-BOAT-2023-214835
1843,507,3,7,400,13.99,5596.0,13,520,94.2,PO-BOAT-2024-393355
1844,295,12,3,400,11.99,4796.0,17,312,96.3,PO-BOAT-2023-463220
1845,624,15,4,704,15.99,11256.96,13,637,99.6,PO-BOAT-2024-880211
1846,446,14,4,400,13.99,5596.0,10,456,96.8,PO-BOAT-2024-454842
1847,286,3,7,400,13.99,5596.0,5,291,93.0,PO-BOAT-2023-804301
1848,345,13,6,400,16.99,6796.0,10,355,97.6,PO-BOAT-2023-723741
1849,9,3,3,512,13.99,7162.88,17,26,97.6,PO-BOAT-2023-826865
1850,723,11,2,400,39.99,15996.0,17,731,97.8,PO-BOAT-2024-210636
1851,380,3,2,400,13.99,5596.0,12,392,96.9,PO-BOAT-2024-981088
1852,364,2,4,400,17.99,7196.0,8,372,98.9,PO-BOAT-2023-222654
1853,138,7,1,400,12.99,5196.0,10,148,98.2,PO-BOAT-2023-482561
1854,390,1,5,400,18.99,7596.0,11,401,96.8,PO-BOAT-2024-762677
1855,362,5,2,400,24.99,9996.0,13,375,97.1,PO-BOAT-2023-426595
1856,503,16,2,648,19.99,12953.52,14,517,95.1,PO-BOAT-2024-171763
1857,584,13,2,400,16.99,6796.0,16,600,95.7,PO-BOAT-2024-830135
1858,305,15,6,400,15.99,6396.0,5,310,97.5,PO-BOAT-2023-921516
1859,391,12,7,400,11.99,4796.0,7,398,94.2,PO-BOAT-2024-266775
1860,20,9,6,400,6.99,2796.0,11,31,96.9,PO-BOAT-2023-308778
1861,464,11,6,400,39.99,15996.0,11,475,94.1,PO-BOAT-2024-261698
1862,268,10,1,400,54.99,21996.0,15,283,97.2,PO-BOAT-2023-659449
1863,557,11,6,400,39.99,15996.0,9,566,94.4,PO-BOAT-2024-828386
1864,453,5,4,400,24.99,9996.0,10,463,97.5,PO-BOAT-2024-561099
1865,45,5,7,400,24.99,9996.0,12,57,96.3,PO-BOAT-2023-884996
1866,344,9,3,824,6.99,5759.76,16,360,98.5,PO-BOAT-2023-817296
1867,325,14,6,400,13.99,5596.0,10,335,97.7,PO-BOAT-2023-874092
1868,254,2,4,400,17.99,7196.0,11,265,97.1,PO-BOAT-2023-540791
1869,581,7,3,400,12.99,5196.0,8,589,99.1,PO-BOAT-2024-187865
1870,399,9,1,400,6.99,2796.0,18,417,97.7,PO-BOAT-2024-427340
1871,363,4,1,408,10.99,4483.92,9,372,95.9,PO-BOAT-2023-143293
1872,29,9,4,400,6.99,2796.0,7,36,98.8,PO-BOAT-2023-886636
1873,626,13,4,400,16.99,6796.0,12,638,98.9,PO-BOAT-2024-676574
1874,689,4,3,912,10.99,10022.88,17,706,96.5,PO-BOAT-2024-958943
1875,363,13,3,400,16.99,6796.0,7,370,99.4,PO-BOAT-2023-870364
1876,152,5,7,400,24.99,9996.0,12,164,93.2,PO-BOAT-2023-802712
1877,70,15,3,648,15.99,10361.52,11,81,97.4,PO-BOAT-2023-308483
1878,384,6,1,400,15.99,6396.0,12,396,98.8,PO-BOAT-2024-900384
1879,567,4,4,448,10.99,4923.52,11,578,96.4,PO-BOAT-2024-407758
1880,334,13,4,400,16.99,6796.0,12,346,99.4,PO-BOAT-2023-625783
1881,513,15,2,760,15.99,12152.4,9,522,98.3,PO-BOAT-2024-332459
1882,334,16,7,864,19.99,17271.36,11,345,93.7,PO-BOAT-2023-448670
1883,69,8,4,400,9.99,3996.0,15,84,99.2,PO-BOAT-2023-523482
1884,107,7,7,400,12.99,5196.0,7,114,96.2,PO-BOAT-2023-452907
1885,643,10,1,400,54.99,21996.0,13,656,97.2,PO-BOAT-2024-505331
1886,466,13,5,400,16.99,6796.0,15,481,97.2,PO-BOAT-2024-846414
1887,667,10,2,400,54.99,21996.0,13,680,96.9,PO-BOAT-2024-529661
1888,150,1,3,400,18.99,7596.0,10,160,96.7,PO-BOAT-2023-900319
1889,298,5,3,400,24.99,9996.0,17,315,98.9,PO-BOAT-2023-167225
1890,173,11,2,400,39.99,15996.0,11,184,95.6,PO-BOAT-2023-557128
1891,408,16,5,400,19.99,7996.0,12,420,95.8,PO-BOAT-2024-909462
1892,552,8,4,400,9.99,3996.0,8,560,98.1,PO-BOAT-2024-819740
1893,305,9,2,400,6.99,2796.0,8,313,96.3,PO-BOAT-2023-327258
1894,573,2,5,400,17.99,7196.0,10,583,96.3,PO-BOAT-2024-709983
1895,290,3,6,472,13.99,6603.28,14,304,94.2,PO-BOAT-2023-721190
1896,459,3,5,400,13.99,5596.0,8,467,97.3,PO-BOAT-2024-660239
1897,542,2,4,400,17.99,7196.0,13,555,97.2,PO-BOAT-2024-202054
1898,605,14,7,400,13.99,5596.0,10,615,94.7,PO-BOAT-2024-880630
1899,120,7,1,400,12.99,5196.0,15,135,97.2,PO-BOAT-2023-560887
1900,727,1,6,680,18.99,12913.2,7,731,95.4,PO-BOAT-2024-421087
1901,708,13,5,400,16.99,6796.0,17,725,95.6,PO-BOAT-2024-335767
1902,77,8,2,400,9.99,3996.0,13,90,98.3,PO-BOAT-2023-453365
1903,670,6,7,400,15.99,6396.0,12,682,93.7,PO-BOAT-2024-316244
1904,183,2,1,416,17.99,7483.84,14,197,99.1,PO-BOAT-2023-697014
1905,610,15,2,576,15.99,9210.24,18,628,98.7,PO-BOAT-2024-879964
1906,266,13,4,400,16.99,6796.0,9,275,99.0,PO-BOAT-2023-461371
1907,700,1,3,400,18.99,7596.0,13,713,98.7,PO-BOAT-2024-165650
1908,571,1,1,536,18.99,10178.64,12,583,97.2,PO-BOAT-2024-544448
1909,236,8,6,400,9.99,3996.0,8,244,96.2,PO-BOAT-2023-577900
1910,403,12,2,400,11.99,4796.0,11,414,96.9,PO-BOAT-2024-303730
1911,223,6,4,592,15.99,9466.08,18,241,99.8,PO-BOAT-2023-304705
1912,23,7,3,400,12.99,5196.0,7,30,96.9,PO-BOAT-2023-397009
1913,510,13,4,400,16.99,6796.0,16,526,97.6,PO-BOAT-2024-765534
1914,345,7,5,400,12.99,5196.0,17,362,96.5,PO-BOAT-2023-548679
1915,571,6,6,904,15.99,14454.96,13,584,94.4,PO-BOAT-2024-640312
1916,587,10,7,400,54.99,21996.0,8,595,95.4,PO-BOAT-2024-684816
1917,225,16,6,400,19.99,7996.0,10,235,97.4,PO-BOAT-2023-634882
1918,133,16,5,1232,19.99,24627.68,11,144,96.8,PO-BOAT-2023-916833
1919,424,5,3,400,24.99,9996.0,12,436,96.5,PO-BOAT-2024-425417
1920,98,4,7,472,10.99,5187.28,13,111,95.7,PO-BOAT-2023-535985
1921,660,13,3,440,16.99,7475.6,13,673,98.8,PO-BOAT-2024-329787
1922,51,13,5,400,16.99,6796.0,14,65,97.0,PO-BOAT-2023-182011
1923,269,2,2,720,17.99,12952.8,18,287,95.8,PO-BOAT-2023-940587
1924,398,3,5,488,13.99,6827.12,17,415,94.5,PO-BOAT-2024-971605
1925,598,2,1,400,17.99,7196.0,14,612,98.8,PO-BOAT-2024-241915
1926,717,4,5,912,10.99,10022.88,16,731,97.3,PO-BOAT-2024-542059
1927,194,4,7,400,10.99,4396.0,7,201,96.7,PO-BOAT-2023-910891
1928,277,16,1,528,19.99,10554.72,17,294,95.7,PO-BOAT-2023-347789
1929,440,3,5,424,13.99,5931.76,14,454,96.9,PO-BOAT-2024-610649
1930,125,5,4,424,24.99,10595.76,7,132,99.3,PO-BOAT-2023-816911
1931,275,3,5,400,13.99,5596.0,8,283,96.5,PO-BOAT-2023-898926
1932,174,6,1,504,15.99,8058.96,7,181,99.1,PO-BOAT-2023-328417
1933,524,6,6,432,15.99,6907.68,14,538,96.7,PO-BOAT-2024-451620
1934,435,7,6,400,12.99,5196.0,6,441,97.5,PO-BOAT-2024-609218
1935,542,12,2,400,11.99,4796.0,7,549,95.6,PO-BOAT-2024-796581
1936,544,1,1,416,18.99,7899.84,13,557,98.3,PO-BOAT-2024-201128
1937,678,2,7,616,17.99,11081.84,12,690,94.9,PO-BOAT-2024-632898
1938,95,9,4,400,6.99,2796.0,14,109,98.0,PO-BOAT-2023-636862
1939,71,16,3,400,19.99,7996.0,18,89,99.0,PO-BOAT-2023-749297
1940,304,5,6,576,24.99,14394.24,14,318,95.7,PO-BOAT-2023-203760
1941,472,6,3,400,15.99,6396.0,16,488,99.4,PO-BOAT-2024-536979
1942,672,4,1,480,10.99,5275.2,13,685,97.9,PO-BOAT-2024-285513
1943,76,10,7,400,54.99,21996.0,10,86,93.3,PO-BOAT-2023-665087
1944,352,8,7,400,9.99,3996.0,8,360,96.7,PO-BOAT-2023-898936
1945,285,7,4,400,12.99,5196.0,13,298,98.0,PO-BOAT-2023-546335
1946,130,13,5,400,16.99,6796.0,16,146,95.6,PO-BOAT-2023-253197
1947,128,1,1,400,18.99,7596.0,13,141,99.3,PO-BOAT-2023-447035
1948,605,9,1,400,6.99,2796.0,12,617,99.2,PO-BOAT-2024-374231
1949,391,7,1,400,12.99,5196.0,7,398,98.4,PO-BOAT-2024-526774
1950,630,1,3,464,18.99,8811.36,10,640,97.0,PO-BOAT-2024-286417
1951,692,12,7,400,11.99,4796.0,12,704,94.6,PO-BOAT-2024-360789
1952,356,11,6,400,39.99,15996.0,11,367,97.3,PO-BOAT-2023-174087
1953,492,15,1,456,15.99,7291.44,17,509,98.2,PO-BOAT-2024-272581
1954,388,8,7,400,9.99,3996.0,9,397,96.0,PO-BOAT-2024-316014
1955,235,2,5,856,17.99,15399.44,13,248,93.8,PO-BOAT-2023-828502
1956,47,10,7,400,54.99,21996.0,11,58,93.5,PO-BOAT-2023-767605
1957,668,5,7,400,24.99,9996.0,10,678,94.5,PO-BOAT-2024-171560
1958,441,5,3,400,24.99,9996.0,8,449,97.5,PO-BOAT-2024-306966
1959,393,15,6,400,15.99,6396.0,9,402,96.0,PO-BOAT-2024-975499
1960,251,11,6,400,39.99,15996.0,10,261,94.8,PO-BOAT-2023-169611
1961,516,16,2,608,19.99,12153.92,7,523,96.9,PO-BOAT-2024-447887
1962,65,14,5,400,13.99,5596.0,7,72,97.0,PO-BOAT-2023-393252
1963,327,1,1,400,18.99,7596.0,10,337,97.1,PO-BOAT-2023-363746
1964,523,14,2,400,13.99,5596.0,18,541,95.8,PO-BOAT-2024-181394
1965,170,15,2,696,15.99,11129.04,11,181,95.1,PO-BOAT-2023-756699
1966,146,1,4,400,18.99,7596.0,14,160,99.4,PO-BOAT-2023-512644
1967,436,5,2,720,24.99,17992.8,14,450,97.2,PO-BOAT-2024-791346
1968,619,5,7,400,24.99,9996.0,7,626,96.7,PO-BOAT-2024-772966
1969,101,11,5,400,39.99,15996.0,8,109,95.5,PO-BOAT-2023-619810
1970,319,3,3,608,13.99,8505.92,18,337,97.5,PO-BOAT-2023-191115
1971,314,16,4,1720,19.99,34382.8,18,332,99.6,PO-BOAT-2023-817075
1972,534,12,5,400,11.99,4796.0,9,543,94.6,PO-BOAT-2024-163299
1973,41,16,6,400,19.99,7996.0,14,55,95.4,PO-BOAT-2023-184195
1974,328,15,5,1576,15.99,25200.24,17,345,94.8,PO-BOAT-2023-739976
1975,431,5,4,528,24.99,13194.72,11,442,97.3,PO-BOAT-2024-154017
1976,276,12,4,400,11.99,4796.0,18,294,97.6,PO-BOAT-2023-632091
1977,664,7,4,400,12.99,5196.0,10,674,97.7,PO-BOAT-2024-490107
1978,161,4,6,400,10.99,4396.0,12,173,94.3,PO-BOAT-2023-169032
1979,596,6,5,736,15.99,11768.64,18,614,96.1,PO-BOAT-2024-734441
1980,705,8,7,400,9.99,3996.0,12,717,92.9,PO-BOAT-2024-888643
1981,347,2,4,456,17.99,8203.44,9,356,98.5,PO-BOAT-2023-705469
1982,37,16,7,400,19.99,7996.0,9,46,94.1,PO-BOAT-2023-291929
1983,328,4,4,472,10.99,5187.28,10,338,95.9,PO-BOAT-2023-111144
1984,17,9,2,400,6.99,2796.0,17,34,97.8,PO-BOAT-2023-540448
1985,730,1,7,400,18.99,7596.0,10,731,96.2,PO-BOAT-2024-422454
1986,629,8,6,400,9.99,3996.0,13,642,95.5,PO-BOAT-2024-776891
1987,22,2,6,400,17.99,7196.0,13,35,95.7,PO-BOAT-2023-384941
1988,542,11,5,400,39.99,15996.0,7,549,94.3,PO-BOAT-2024-709545
1989,266,13,2,400,16.99,6796.0,13,279,96.8,PO-BOAT-2023-126878
1990,89,12,6,400,11.99,4796.0,10,99,97.7,PO-BOAT-2023-873732
1991,66,11,7,400,39.99,15996.0,9,75,94.2,PO-BOAT-2023-839427
1992,408,1,6,400,18.99,7596.0,8,416,93.8,PO-BOAT-2024-250273
1993,593,4,3,440,10.99,4835.6,10,603,96.3,PO-BOAT-2024-629813
1994,343,1,1,552,18.99,10482.48,12,355,99.4,PO-BOAT-2023-488646
1995,184,14,1,400,13.99,5596.0,13,197,97.1,PO-BOAT-2023-889016
1996,127,9,2,400,6.99,2796.0,7,134,97.1,PO-BOAT-2023-979022
1997,167,14,3,400,13.99,5596.0,17,184,97.9,PO-BOAT-2023-202807
1998,730,11,3,400,39.99,15996.0,13,731,97.8,PO-BOAT-2024-252555
1999,592,15,7,400,15.99,6396.0,11,603,92.9,PO-BOAT-2024-682415
2000,719,4,2,400,10.99,4396.0,7,726,96.7,PO-BOAT-2024-173680
2001,502,5,1,400,24.99,9996.0,15,517,98.6,PO-BOAT-2024-850830
2002,17,2,5,400,17.99,7196.0,8,25,96.0,PO-BOAT-2023-787071
2003,298,10,5,400,54.99,21996.0,13,311,96.0,PO-BOAT-2023-732338
2004,649,10,2,400,54.99,21996.0,17,666,95.7,PO-BOAT-2024-934088
2005,542,8,5,400,9.99,3996.0,10,552,96.4,PO-BOAT-2024-652580
2006,384,15,4,400,15.99,6396.0,10,394,98.1,PO-BOAT-2024-935156
2007,626,5,4,400,24.99,9996.0,9,635,97.3,PO-BOAT-2024-228723
2008,526,14,4,400,13.99,5596.0,13,539,99.8,PO-BOAT-2024-207475
2009,93,1,4,400,18.99,7596.0,10,103,97.2,PO-BOAT-2023-615013
